[DEBUG] [2020-11-29 14:01:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a56a94ba1dd44afa87c22ff56c913bf3, msgType : 19
[DEBUG] [2020-11-29 14:01:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 8f9084d84d2b45db869ffa4053323822, msgType : 19
[DEBUG] [2020-11-29 14:01:20] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : df97dac8a0b9487999f6a26143e16069, msgType : 19
[DEBUG] [2020-11-29 14:01:20] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : fd24ce08458c463cb4736338eafb2dca, msgType : 19
[DEBUG] [2020-11-29 14:01:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 898b4bdb08664b8183b0c5a28d62250e, msgType : 19
[DEBUG] [2020-11-29 14:01:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : da0552d97b9d4c709a1d011bb874fcb0, msgType : 19
[DEBUG] [2020-11-29 14:01:24] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : cc2d22d66aba4faba09ccd0907251115, msgType : 19
[DEBUG] [2020-11-29 14:01:24] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 2fc122e19a1e4b2daeef7c2105dfd9ef, msgType : 19
[DEBUG] [2020-11-29 14:01:26] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : de6ed64b917d48eda7fc1b0e224b7d54, msgType : 19
[DEBUG] [2020-11-29 14:01:26] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : e45aeecf355141019393f042f3471574, msgType : 19
[DEBUG] [2020-11-29 14:01:26] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 24140858617e471c871d71a42655422f, msgType : 18
[DEBUG] [2020-11-29 14:01:26] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 5d5e7181c8ec41d3bef7ee13406ae9c4, msgType : 18
